period_end,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,gti,ghi,clearsky_ghi,clearsky_gti,albedo,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
2023-06-28 06:00:00+00:00,18.0,90.0,84.0,86.0,15.0,14.0,15.0,10.0,0.0,3.0,12.0,0.0,3.0,13.0,12.0,12.0,15.0,14.0,15.0,15.0,14.0,15.0,1010.84,1010.84,0.0,0.0,0.0,146.0,177.0,308.0,145.0,0.16,-0.12522276,-0.17634884,0.85391775,0.8651079375,-0.2909769375,-0.3076234375,0.59116656,0.10978677277584367,1.4025638730469563,1.651975545770532,0.36653973000000006,0.18326986500000003,0.06722086000000001,0.051022523251768384
2023-06-28 07:00:00+00:00,15.0,86.0,77.0,82.0,17.0,15.0,16.0,10.0,0.0,3.0,11.0,0.0,3.0,13.0,12.0,13.0,17.0,15.0,16.0,17.0,15.0,16.0,1010.84,1010.84,0.0,0.0,0.0,326.0,402.0,461.0,350.0,0.16,-0.18875541,-0.24030305,1.043109125,1.309667,-0.197937875,-0.3014279375,0.7783222,0.11613521596458193,1.4977709027569757,1.8215377919931086,0.60525615125,0.302628075625,0.06722086000000001,0.08231231317194503
2023-06-28 08:00:00+00:00,74.0,79.0,69.0,74.0,18.0,17.0,17.0,13.0,0.0,4.0,16.0,0.0,5.0,13.0,12.0,13.0,18.0,17.0,17.0,18.0,17.0,17.0,1011.85,1011.85,0.0,0.0,0.0,509.0,556.0,602.0,557.0,0.16,-0.21289518,-0.31008503,1.135881,1.754545,-0.1557263125,-0.320574875,0.99035525,0.12279264420686307,1.4977709027569757,2.000859277265465,0.7189020574999999,0.35945102874999996,0.067288025,0.10582129595089912
2023-06-28 09:00:00+00:00,68.0,73.0,61.0,67.0,19.0,18.0,18.0,14.0,0.0,4.0,16.0,0.0,4.0,13.0,11.0,12.0,19.0,18.0,18.0,19.0,18.0,18.0,1012.87,1011.85,1.02,0.0,0.0,464.0,497.0,722.0,739.0,0.16,-0.18798587,-0.28984016,0.8700241875,2.13199,-0.110721375,-0.3341231875,1.0,0.1297710281553612,1.4025638730469563,2.1306912632730057,0.559197249375,0.2795986246875,0.06732194,0.09762985397598427
2023-06-28 10:00:00+00:00,70.0,64.0,55.0,59.0,21.0,19.0,20.0,11.0,0.0,4.0,12.0,0.0,5.0,13.0,11.0,12.0,21.0,19.0,20.0,21.0,19.0,20.0,1012.87,1012.87,0.0,0.0,0.0,527.0,556.0,804.0,866.0,0.16,-0.22904748,-0.36372292,1.135271,2.41025,-0.11961075,-0.327865125,1.0,0.14474018811241365,1.4025638730469563,2.3421993605787956,0.7545479199999999,0.37727395999999996,0.06735585499999999,0.13115582250014726
2023-06-28 11:00:00+00:00,71.0,62.0,52.0,56.0,22.0,20.0,21.0,13.0,0.0,5.0,13.0,0.0,5.0,13.0,11.0,12.0,22.0,20.0,21.0,21.0,20.0,21.0,1012.87,1012.87,0.0,0.0,0.0,435.0,477.0,853.0,941.0,0.16,-0.18390885,-0.29672682,0.752144375,2.569153,-0.1100400625,-0.342097625,1.0,0.15275655991910123,1.4025638730469563,2.4911062315690105,0.46911110624999997,0.23455555312499998,0.06735585499999999,0.10887347884662615
2023-06-28 12:00:00+00:00,63.0,59.0,46.0,52.0,24.0,21.0,22.0,12.0,0.0,4.0,13.0,0.0,4.0,13.0,11.0,12.0,24.0,21.0,22.0,24.0,21.0,22.0,1012.87,1012.87,0.0,0.0,0.0,591.0,605.0,861.0,953.0,0.16,-0.21545821,-0.3538183,0.9521224375,2.592884,-0.1153553125,-0.3270648125,1.0,0.1611450869264433,1.4025638730469563,2.735461437218812,0.617778964375,0.3088894821875,0.06735585499999999,0.12921357470942732
2023-06-28 13:00:00+00:00,57.0,56.0,46.0,51.0,24.0,22.0,23.0,13.0,0.0,4.0,14.0,0.0,5.0,14.0,11.0,12.0,24.0,22.0,23.0,23.0,22.0,23.0,1012.87,1012.87,0.0,0.0,0.0,691.0,672.0,825.0,897.0,0.16,-0.23299451,-0.38518175,1.052852,2.479241,-0.14307675,-0.336280625,1.0,0.16991941796793744,1.4025638730469563,2.8139243346880676,0.66761929,0.333809645,0.06735585499999999,0.13831480151125564
2023-06-28 14:00:00+00:00,53.0,52.0,42.0,47.0,25.0,23.0,24.0,11.0,0.0,4.0,11.0,0.0,4.0,14.0,11.0,12.0,25.0,23.0,24.0,25.0,23.0,24.0,1012.87,1012.87,0.0,0.0,0.0,648.0,641.0,749.0,780.0,0.16,-0.2149837,-0.3581231,0.8875981875,2.236452,-0.11923275,-0.3399590625,0.95721054,0.1790935490264018,1.4025638730469563,2.988607669951958,0.5642178543749999,0.28210892718749997,0.06735585499999999,0.13017246170108335
2023-06-28 15:00:00+00:00,53.0,52.0,44.0,48.0,25.0,23.0,24.0,11.0,0.0,4.0,11.0,0.0,4.0,14.0,11.0,12.0,25.0,23.0,24.0,24.0,23.0,24.0,1012.87,1012.87,0.0,0.0,0.0,436.0,469.0,639.0,612.0,0.16,-0.20664957,-0.34318772,0.8368286875,1.886727,-0.13373925,-0.3347903125,0.7674586,0.1790935490264018,1.4025638730469563,2.988607669951958,0.510618839375,0.2553094196875,0.06735585499999999,0.12297025172687044
2023-06-28 16:00:00+00:00,71.0,54.0,47.0,50.0,24.0,23.0,23.0,10.0,0.0,3.0,11.0,0.0,3.0,13.0,11.0,12.0,24.0,23.0,23.0,24.0,22.0,23.0,1012.87,1012.87,0.0,0.0,0.0,221.0,253.0,503.0,410.0,0.16,-0.18431449,-0.30496857,0.7020470625,1.459678,-0.115820625,-0.3316661875,0.74507964,0.16991941796793744,1.4025638730469563,2.896677549781314,0.424755613125,0.2123778065625,0.06735585499999999,0.09830311721570488
2023-06-28 17:00:00+00:00,77.0,56.0,49.0,52.0,23.0,22.0,22.0,8.0,0.0,2.0,9.0,0.0,2.0,13.0,11.0,12.0,23.0,22.0,22.0,22.0,22.0,22.0,1012.87,1012.87,0.0,0.0,0.0,155.0,178.0,353.0,199.0,0.16,-0.14345,-0.23413387,0.5176156875,0.9965623125,-0.1430806875,-0.325064,0.73771834,0.1611450869264433,1.4025638730469563,2.7266844073038223,0.255483391875,0.1277416959375,0.06735585499999999,0.0605655421845006
2023-06-28 18:00:00+00:00,15.0,56.0,50.0,53.0,22.0,22.0,22.0,8.0,0.0,1.0,9.0,0.0,1.0,13.0,11.0,12.0,22.0,22.0,22.0,22.0,21.0,22.0,1012.87,1011.85,1.02,0.0,0.0,102.0,117.0,204.0,46.0,0.16,-0.095887445,-0.15106806,0.3351928125,0.5509163125,-0.17156,-0.3137990625,0.3243438,0.1611450869264433,1.4025638730469563,2.6439311922105753,0.086538465625,0.0432692328125,0.06732194,0.024507030773901897
2023-06-28 19:00:00+00:00,68.0,63.0,52.0,57.0,22.0,20.0,21.0,4.0,0.0,0.0,4.0,0.0,0.0,13.0,12.0,12.0,22.0,20.0,21.0,22.0,20.0,21.0,1012.87,1012.87,0.0,0.0,0.0,41.0,53.0,75.0,25.0,0.16,-0.045230016,-0.05794737,0.175607875,0.189194625,-0.2556053125,-0.2979711875,0.09840387,0.15275655991910123,1.4025638730469563,2.4911062315690105,-0.12038724875000001,-0.060193624375000004,0.06735585499999999,-0.017043782672242935
2023-06-28 20:00:00+00:00,68.0,83.0,63.0,76.0,20.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,14.0,20.0,16.0,18.0,20.0,16.0,18.0,1012.87,1012.87,0.0,0.0,0.0,3.0,5.0,5.0,3.0,0.16,-0.01408154,-0.008680127,0.0119423359375,0.01184505859375,-0.240378625,-0.272792125,0.09906274,0.1297710281553612,1.5986048594252917,2.078283975706498,-0.231183026328125,-0.1155915131640625,0.06735585499999999,-0.031046882808900996
2023-06-28 21:00:00+00:00,68.0,92.0,83.0,89.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,13.0,16.0,14.0,15.0,16.0,14.0,15.0,1012.87,1012.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0096770115,-0.0029878211,3.5999987713086764e-18,0.0,-0.23040125,-0.2553004375,0.05989829,0.10978677277584367,1.4977709027569757,1.708445769955421,-0.23040125,-0.115200625,0.06735585499999999,-0.029130097253936234
2023-06-28 22:00:00+00:00,68.0,96.0,92.0,93.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,14.0,13.0,14.0,14.0,13.0,14.0,1012.87,1012.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.007390394,-0.00064796157,3.5999987713086764e-18,0.0,-0.2238848125,-0.2456343125,0.031470407,0.10373566746867496,1.4977709027569757,1.5481878810911338,-0.2238848125,-0.02238848125,0.06735585499999999,-0.04984561066584857
2023-06-28 23:00:00+00:00,68.0,96.0,95.0,95.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,1012.87,1012.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.005439746,0.0011480197,3.5999987713086764e-18,0.0,-0.2294090625,-0.2387971875,0.02840225,0.09797057210130243,1.4025638730469563,1.4977709027569757,-0.2294090625,-0.022940906250000004,0.06735585499999999,-0.04991908388280009
2023-06-29 00:00:00+00:00,68.0,97.0,96.0,96.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,12.0,13.0,12.0,12.0,13.0,12.0,12.0,1012.87,1012.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0043385825,0.002312042,3.5999987713086764e-18,0.0,-0.22335025,-0.231166125,0.04093226,0.09248047363337644,1.4025638730469563,1.450167387901966,-0.22335025,-0.022335025,0.06735585499999999,-0.04745299905711322
2023-06-29 01:00:00+00:00,68.0,97.0,97.0,97.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,1012.87,1012.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0035674067,0.0032027701,3.5999987713086764e-18,0.0,-0.218253375,-0.2262648125,0.032525748,0.09248047363337644,1.312714139105828,1.4025638730469563,-0.218253375,-0.0218253375,0.06735585499999999,-0.04637011688183369
2023-06-29 02:00:00+00:00,68.0,98.0,97.0,97.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,1012.87,1011.85,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0029900821,0.0038814533,3.5999987713086764e-18,0.0,-0.2134540625,-0.2227238125,0.117070794,0.0872546695224779,1.312714139105828,1.357639006076392,-0.2134540625,-0.021345406250000004,0.06732194,-0.04424375696320293
2023-06-29 03:00:00+00:00,68.0,98.0,98.0,98.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1011.85,1011.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0027056357,0.004127991,0.0009521530761718,0.0010161530761718,-0.194945875,-0.219831,0.21441019,0.0872546695224779,1.312714139105828,1.312714139105828,-0.19421271713134772,-0.019421271713134774,0.067288025,-0.04026433536569717
2023-06-29 04:00:00+00:00,68.0,98.0,98.0,98.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,1011.85,1011.85,0.0,0.0,0.0,20.0,46.0,46.0,20.0,0.16,-0.0056200936,0.0006498841,0.110317625,0.1123664375,-0.2019398125,-0.222515875,0.25487983,0.0872546695224779,1.312714139105828,1.357639006076392,-0.11699524125,-0.011699524125000001,0.067288025,-0.0242555466988021
2023-06-29 05:00:00+00:00,68.0,98.0,80.0,89.0,18.0,12.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0,12.0,14.0,18.0,12.0,15.0,18.0,12.0,15.0,1012.87,1011.85,1.02,0.0,0.0,66.0,138.0,161.0,38.0,0.16,-0.028457522,-0.036759228,0.4012156875,0.4366920625,-0.2391073125,-0.2503538125,0.535169,0.10978677277584367,1.5986048594252917,1.7332765378537207,0.069828766875,0.0069828766875,0.06732194,0.015894509772957442
2023-06-29 06:00:00+00:00,68.0,82.0,74.0,78.0,19.0,18.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,15.0,14.0,15.0,19.0,18.0,18.0,19.0,18.0,18.0,1012.87,1012.87,0.0,0.0,0.0,157.0,279.0,306.0,145.0,0.16,-0.07047692,-0.102305934,0.698321625,0.8664904375,-0.256368375,-0.2921044375,0.49156415,0.1297710281553612,1.7053462321157722,2.1306912632730057,0.28133927625,0.140669638125,0.06735585499999999,0.03778265073352461
2023-06-29 07:00:00+00:00,307.0,74.0,63.0,67.0,22.0,19.0,21.0,5.0,0.0,1.0,5.0,0.0,1.0,15.0,14.0,14.0,22.0,19.0,21.0,22.0,19.0,20.0,1013.88,1013.88,0.0,0.0,0.0,348.0,456.0,456.0,348.0,0.16,-0.11756127,-0.17588739,0.93692325,1.319644,-0.2130008125,-0.315493625,0.48727566,0.15275655991910123,1.5986048594252917,2.4206622580480506,0.50843009,0.254215045,0.06742302,0.07848430481953769
2023-06-29 08:00:00+00:00,132.0,64.0,47.0,56.0,24.0,22.0,23.0,11.0,0.0,3.0,11.0,0.0,3.0,15.0,12.0,14.0,24.0,22.0,23.0,24.0,22.0,23.0,1013.88,1013.88,0.0,0.0,0.0,436.0,488.0,596.0,551.0,0.16,-0.17856188,-0.27204165,1.232012,1.757778,-0.2403283125,-0.330736875,0.61914206,0.16991941796793744,1.5986048594252917,2.8139243346880676,0.7083209275000001,0.35416046375000004,0.06742302,0.12900896263949482
2023-06-29 09:00:00+00:00,345.0,57.0,50.0,52.0,24.0,23.0,24.0,9.0,0.0,3.0,10.0,0.0,3.0,15.0,12.0,13.0,24.0,23.0,24.0,24.0,23.0,23.0,1013.88,1013.88,0.0,0.0,0.0,355.0,397.0,712.0,727.0,0.16,-0.25659359,-0.40095347,1.597176,2.128593,-0.2470636875,-0.3430725,0.8787944,0.1790935490264018,1.4977709027569757,2.896677549781314,0.9827618324999999,0.49138091624999997,0.06742302,0.1720195020588965
2023-06-29 10:00:00+00:00,305.0,61.0,52.0,54.0,24.0,23.0,23.0,8.0,0.0,2.0,9.0,0.0,2.0,15.0,13.0,14.0,24.0,23.0,23.0,23.0,23.0,23.0,1012.87,1012.87,0.0,0.0,0.0,322.0,369.0,796.0,857.0,0.16,-0.25665247,-0.399631,1.382875,2.400203,-0.19769875,-0.35453375,0.9587065,0.16991941796793744,1.5986048594252917,2.896677549781314,0.8671150000000001,0.43355750000000004,0.06735585499999999,0.14450407219199163
2023-06-29 11:00:00+00:00,301.0,59.0,47.0,53.0,25.0,23.0,24.0,9.0,0.0,2.0,9.0,0.0,2.0,15.0,13.0,14.0,25.0,23.0,24.0,25.0,23.0,24.0,1012.87,1012.87,0.0,0.0,0.0,544.0,557.0,843.0,929.0,0.16,-0.21937087,-0.35197288,1.0381913125,2.549591,-0.1239201875,-0.3338213125,0.9832246,0.1790935490264018,1.5986048594252917,2.988607669951958,0.675487123125,0.3377435615625,0.06735585499999999,0.12021090794755629
2023-06-29 12:00:00+00:00,294.0,56.0,43.0,48.0,27.0,25.0,26.0,11.0,0.0,2.0,11.0,0.0,2.0,16.0,13.0,14.0,27.0,25.0,26.0,27.0,25.0,26.0,1011.85,1011.85,0.0,0.0,0.0,657.0,651.0,849.0,939.0,0.16,-0.20923303,-0.3415558,0.9747546875,2.564679,-0.115290625,-0.3169775,0.815098,0.19869895242110683,1.5986048594252917,3.366558946658846,0.6352704843750001,0.31763524218750006,0.067288025,0.12172513717417914
2023-06-29 13:00:00+00:00,217.0,52.0,43.0,46.0,27.0,25.0,26.0,10.0,0.0,2.0,10.0,0.0,2.0,16.0,13.0,14.0,27.0,25.0,26.0,28.0,25.0,26.0,1011.85,1011.85,0.0,0.0,0.0,561.0,577.0,811.0,880.0,0.16,-0.20595546,-0.33838186,0.9643511875,2.448824,-0.12031475,-0.3135293125,0.61238146,0.19869895242110683,1.5986048594252917,3.366558946658846,0.622235664375,0.3111178321875,0.067288025,0.11982931068796782
2023-06-29 14:00:00+00:00,313.0,56.0,46.0,51.0,27.0,25.0,25.0,9.0,0.0,1.0,9.0,0.0,2.0,16.0,13.0,15.0,27.0,25.0,25.0,27.0,24.0,25.0,1011.85,1010.84,-1.02,0.0,0.0,286.0,328.0,730.0,758.0,0.16,-0.22868028,-0.37318444,1.124942,2.205291,-0.142345625,-0.3123781875,0.63991684,0.18868182684282597,1.7053462321157722,3.366558946658846,0.7238597150000001,0.36192985750000006,0.0672544425,0.1209103806304092
2023-06-29 15:00:00+00:00,289.0,57.0,46.0,50.0,27.0,25.0,26.0,9.0,0.0,2.0,9.0,0.0,2.0,17.0,14.0,15.0,27.0,25.0,26.0,28.0,25.0,26.0,1010.84,1010.84,0.0,0.0,0.0,371.0,414.0,614.0,587.0,0.16,-0.2135886,-0.34710324,1.049442,1.857459,-0.1827885,-0.3175463125,0.7786719,0.19869895242110683,1.7053462321157722,3.366558946658846,0.62528184,0.31264092,0.06722086000000001,0.1185080250954881
2023-06-29 16:00:00+00:00,257.0,54.0,45.0,49.0,27.0,26.0,26.0,6.0,0.0,1.0,7.0,0.0,1.0,16.0,14.0,15.0,27.0,26.0,26.0,28.0,26.0,27.0,1010.84,1009.82,-1.02,0.0,0.0,368.0,439.0,473.0,390.0,0.16,-0.20624429,-0.33402792,1.0067950625,1.43397,-0.1840054375,-0.309499125,0.9483283,0.19869895242110683,1.7053462321157722,3.4633900022067046,0.591226760625,0.2956133803125,0.06718694500000001,0.10293861301233241
2023-06-29 17:00:00+00:00,307.0,55.0,47.0,50.0,26.0,25.0,26.0,6.0,0.0,1.0,6.0,0.0,1.0,16.0,14.0,15.0,26.0,25.0,26.0,27.0,25.0,26.0,1009.82,1009.82,0.0,0.0,0.0,201.0,274.0,321.0,196.0,0.16,-0.13933498,-0.2194276,0.6534695625,0.975741,-0.21081175,-0.3033724375,0.9196951,0.19869895242110683,1.7053462321157722,3.264608773054705,0.29235981312500003,0.14617990656250002,0.06715303,0.05675365469936556
2023-06-29 18:00:00+00:00,36.0,61.0,50.0,56.0,26.0,24.0,25.0,5.0,0.0,0.0,6.0,0.0,0.0,16.0,14.0,15.0,26.0,24.0,25.0,26.0,24.0,25.0,1009.82,1008.81,0.0,0.0,0.0,95.0,117.0,176.0,63.0,0.16,-0.074737854,-0.10778167,0.3617204375,0.5357911875,-0.16041625,-0.2763404375,0.8208276,0.18868182684282597,1.7053462321157722,3.172678652884062,0.118108486875,0.0590542434375,0.06711944750000001,0.017772095646511592
2023-06-29 19:00:00+00:00,90.0,70.0,60.0,63.0,24.0,23.0,23.0,2.0,0.0,0.0,2.0,0.0,0.0,17.0,16.0,16.0,24.0,23.0,23.0,24.0,23.0,23.0,1008.81,1008.81,0.0,0.0,0.0,34.0,39.0,62.0,31.0,0.16,-0.01094803,-0.012749718,0.10279325,0.1810693125,-0.1535605625,-0.2596445,0.7297063,0.16991941796793744,1.8182866804855504,2.896677549781314,-0.07440975999999999,-0.037204879999999996,0.067085865,-0.010882910465996033
2023-06-29 20:00:00+00:00,90.0,81.0,68.0,72.0,23.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,17.0,23.0,21.0,22.0,23.0,21.0,22.0,1008.81,1008.81,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.16,-0.0035015729,-0.0035648672,0.0090010234375,0.01116412890625,-0.1242895625,-0.224239625,0.8078628,0.1611450869264433,1.9377293518704448,2.648221509834567,-0.11735877445312501,-0.058679387226562504,0.067085865,-0.01690395237475351
2023-06-29 21:00:00+00:00,90.0,88.0,79.0,85.0,21.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,21.0,19.0,19.0,21.0,19.0,19.0,1008.81,1008.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0026173738,-0.0025738392,3.5999987713086764e-18,0.0,-0.1181305625,-0.2057274375,0.83063436,0.13708266611218417,1.9377293518704448,2.3421993605787956,-0.1181305625,-0.05906528125,0.067085865,-0.01618028539069303
2023-06-29 22:00:00+00:00,90.0,89.0,86.0,87.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,1008.81,1007.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0029659185,-0.0030271357,3.5999987713086764e-18,0.0,-0.0720925,-0.194624375,0.9899863,0.13708266611218417,1.9377293518704448,2.197393323885526,-0.0720925,-0.00720925,0.06705195,-0.017777007049031006
2023-06-29 23:00:00+00:00,90.0,90.0,83.0,87.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,1007.79,1007.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0049357843,-0.0044119996,3.5999987713086764e-18,0.0,-0.04708629296875,-0.1967965625,0.9938458,0.13708266611218417,1.9377293518704448,2.197393323885526,-0.04708629296875,-0.004708629296875,0.067018035,-0.011612753802122571
2023-06-30 00:00:00+00:00,90.0,88.0,85.0,86.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,1007.79,1007.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.007738603,-0.007426501,3.5999987713086764e-18,0.0,-0.04227373828125,-0.19999175,1.0,0.13708266611218417,1.9377293518704448,2.197393323885526,-0.04227373828125,-0.004227373828125,0.067018035,-0.010425847608800469
2023-06-30 01:00:00+00:00,90.0,88.0,83.0,85.0,20.0,19.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,17.0,16.0,17.0,20.0,19.0,19.0,20.0,19.0,19.0,1007.79,1007.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0103622405,-0.008620602,3.5999987713086764e-18,0.0,-0.045910375,-0.1994686875,1.0,0.13708266611218417,1.9377293518704448,2.267837297406486,-0.045910375,-0.004591037500000001,0.067018035,-0.011322740615659821
2023-06-30 02:00:00+00:00,102.0,91.0,81.0,85.0,20.0,19.0,20.0,3.0,0.0,0.0,3.0,0.0,0.0,18.0,16.0,17.0,20.0,19.0,20.0,20.0,19.0,20.0,1007.79,1007.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.010500953,-0.006795969,3.5999987713086764e-18,0.0,-0.06327074609375,-0.201181,0.9923267,0.14474018811241365,1.9377293518704448,2.267837297406486,-0.06327074609375,-0.006327074609375,0.067018035,-0.01588014548544121
2023-06-30 03:00:00+00:00,108.0,92.0,91.0,91.0,19.0,19.0,19.0,6.0,0.0,1.0,7.0,0.0,1.0,18.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,1006.77,1006.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.012227479,-0.0071941502,0.0003378688964843,0.0008190493164062,-0.05766715234375,-0.1995290625,0.9910083,0.13708266611218417,1.9377293518704448,2.197393323885526,-0.05740699329345709,-0.005740699329345709,0.066950205,-0.010829822361371103
2023-06-30 04:00:00+00:00,94.0,94.0,92.0,92.0,19.0,18.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,17.0,17.0,17.0,19.0,18.0,18.0,19.0,18.0,18.0,1007.79,1006.77,-1.02,0.25,0.25,11.0,12.0,32.0,23.0,0.16,-0.017515995,-0.011929476,0.0281618046875,0.101648,-0.06180430859375,-0.1995365625,0.9448673,0.1297710281553612,1.9377293518704448,2.1306912632730057,-0.040119718984375004,-0.0040119718984375,0.06698412000000001,-0.00971655237039335
2023-06-30 05:00:00+00:00,112.0,95.0,94.0,94.0,19.0,18.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,17.0,17.0,19.0,18.0,18.0,19.0,18.0,18.0,1006.77,1006.77,0.0,0.0,0.25,52.0,60.0,117.0,63.0,0.16,-0.025587317,-0.02199308,0.099126,0.403589625,-0.06259683203125,-0.2018691875,0.98462695,0.1297710281553612,1.9377293518704448,2.1306912632730057,0.013730187968750016,0.0013730187968750017,0.066950205,0.003325873009758237
2023-06-30 06:00:00+00:00,112.0,94.0,83.0,88.0,21.0,19.0,20.0,4.0,0.0,0.0,4.0,0.0,0.0,19.0,17.0,18.0,21.0,19.0,20.0,21.0,19.0,20.0,1006.77,1006.77,0.0,0.0,0.25,132.0,151.0,237.0,149.0,0.16,-0.049586218,-0.047885057,0.281222125,0.8140124375,-0.107975125,-0.210896375,0.99617654,0.14474018811241365,2.063989202660485,2.3421993605787956,0.10856591124999998,0.05428295562499999,0.066950205,0.015142989901055753
2023-06-30 07:00:00+00:00,122.0,85.0,78.0,81.0,22.0,21.0,22.0,4.0,0.0,1.0,4.0,0.0,1.0,19.0,18.0,18.0,22.0,21.0,22.0,22.0,21.0,22.0,1007.79,1006.77,0.0,0.0,0.25,95.0,109.0,367.0,296.0,0.16,-0.20350194,-0.21199009,1.204652,1.278543,-0.26746075,-0.2624615,1.0,0.1611450869264433,2.063989202660485,2.5654682947413203,0.6601212900000001,0.33006064500000004,0.06698412000000001,0.09754619297817417
2023-06-30 08:00:00+00:00,112.0,84.0,77.0,80.0,22.0,21.0,22.0,5.0,0.0,1.0,5.0,0.0,1.0,19.0,18.0,18.0,22.0,21.0,22.0,22.0,22.0,22.0,1007.79,1006.77,0.0,0.0,0.25,92.0,106.0,489.0,450.0,0.16,-0.2152196,-0.2662826,1.268031,1.707157,-0.2028424375,-0.28455075,1.0,0.1611450869264433,2.063989202660485,2.5654682947413203,0.7735414325,0.38677071625,0.06698412000000001,0.1134491186040501
2023-06-30 09:00:00+00:00,109.0,84.0,76.0,80.0,22.0,21.0,21.0,5.0,0.0,1.0,6.0,0.0,1.0,19.0,17.0,18.0,22.0,21.0,21.0,22.0,22.0,22.0,1006.77,1006.77,0.0,0.0,0.25,159.0,183.0,591.0,585.0,0.16,-0.20878601,-0.27996978,1.277631,2.07132,-0.194997,-0.2958450625,1.0,0.15275655991910123,2.063989202660485,2.5654682947413203,0.78877887,0.394389435,0.066950205,0.11393740879438147
2023-06-30 10:00:00+00:00,104.0,80.0,71.0,75.0,23.0,21.0,22.0,6.0,0.0,1.0,7.0,0.0,1.0,18.0,17.0,17.0,23.0,21.0,22.0,23.0,22.0,22.0,1006.77,1006.77,0.0,0.0,0.25,182.0,209.0,658.0,675.0,0.16,-0.23042284,-0.3080177,1.384804,2.346381,-0.209491375,-0.295576875,1.0,0.1611450869264433,1.9377293518704448,2.648221509834567,0.856807705,0.4284038525,0.066950205,0.1272200012213514
